,text,user
2730,@JoeBiden Does not want to take away anybody's guns. https://t.co/GL0fLWOMEe,sheliahoger
2731,@JoeBiden THIRD try!? https://t.co/HORHwuMOk7 https://t.co/Luns2cY9CQ,for_porter
2732,"@JoeBiden hollow words, you have to try to practice what you are preaching, DJT was elected by America and you have… https://t.co/mkE0v2bTsh",michaeldrewd
2733,"@JoeBiden @FloGr0wn239 Well, tRumpsters just ain't that smert now, ya hear? 😂😂",KAOS604
2734,@JoeBiden You dont deserve to overcome anything.,stoopidorsumthn
2735,RT @sanaayesha___: @JoeBiden Bidens for Gitmo! #CriminalFamily https://t.co/LG3W2SIilY,SagwaRoyale
2736,@JoeBiden will listen to doctors &amp; scientists. That's The only hope we have of beating covid. https://t.co/UPAkflAzc8,MizFrizz
2737,@JoeBiden Josef Mengele was a scientist.,BlancheDeverau7
2738,RT @PaulSFraser: @JoeBiden Best ad of the season! I voted and I look forward to your administration building America back better.,sandybarker1223
2739,RT @RyanAFournier: @JoeBiden No one wants to come together under you.  You knew about your sons dealings overseas and lied about it.   You…,SagwaRoyale
2740,@JoeBiden Mr Vice President thank you for some semblance of normality. We have been held captive for 4 yrs now. I'v… https://t.co/dDhe53EaV8,CherylBibber
2741,"@JoeBiden You wouldn’t know true America if it hit you in the face. Too many years of corruption, payoffs, and lies.",Tori4Trump
2742,"@joebiden @jaketapper @ChrisCuomo TG 4 This! MASK UP This is crazy,TRUMPS doin and its fukd up and again last night… https://t.co/ujnruOTyLV",ScottPa18032826
2743,@JoeBiden @KamalaHarris @SenKamalaHarris a High position in power to send people to be placed behind bars. Admits a… https://t.co/BmDj6bmaMV,abolistik34
2744,@JoeBiden Doesn't say how you'll get the US back to normality.   How do you propose that without a vaccination?   A… https://t.co/BC9XVF3jGv,STruth2018
2745,@JoeBiden https://t.co/Hbl59CpR4k,teransfam
2746,RT @dancerainhuang: @JoeBiden https://t.co/8IQjCFEYHU,shmallow
2747,"RT @BishesBrew: @JoeBiden After four years of Trump dividing America, Joe Biden will be president for all Americans, not just people who #v…",DanJBalkwill
2748,@JoeBiden This is true VOTE FOR BIDEN/HARRIS!,RichardVassar5
2749,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,shanewmiller
2750,@JoeBiden Is that why you are always picking people based on race and not thought leadership and qualifications?  Y… https://t.co/cx35LrOTnZ,aweebitofspice
2751,@JoeBiden How about telling us about Hunter’s computer? We know it’s his and we know you were giving access for mon… https://t.co/cXlFMGFXeD,bob07329879
2752,@JoeBiden Is this your motto when you're selling nuclear secrets to foreign enemies?,SagwaRoyale
2753,@JoeBiden Joe you can do it ...Trump is unintelligent. Uninformed. Unhinged.  I loved how you kept your cool and on… https://t.co/nUkyeyn0uU,Jeancar70414458
2754,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,lostboston
2755,@JoeBiden I’d love to know who tweets for Biden while he’s getting his meds over four days to prepare for the debat… https://t.co/LRnGG07TV0,Nurse_LisaE
2756,@JoeBiden You should write fortune cookies Joe 🥠,DTOM81
2757,@JoeBiden Crook!,mfbender22
2758,@JoeBiden Using your office to help your son profit off of a foreign government is illegal   I can’t believe that has to be said,SilentN80778409
2759,@JoeBiden Yep. Pops..... been there done that. https://t.co/bhSRDXxqPJ,DanielM18381311
2760,"@JoeBiden What about Hunter, Joe? The FBI now stating they don't believe it's a Russian disinformation campaign as… https://t.co/OjVb39mOlR",2020IsNuts
2761,@JoeBiden Disavow Antifa,aspect001
2762,@JoeBiden @realDonaldTrump Meanwhile he had the virus and lived. Disappointed?,LibbyRaul1
2763,@JoeBiden Useless platitude.,triplebogey3
2764,@JoeBiden Now Justice Returns.. Honored Rules Return. ✊✊🏿✊🏾✊🏽✊🏼✊🏻 https://t.co/SHR1sxo8gU,ilheru
2765,RT @Liz_Wheeler: @JoeBiden When do scientists say human life begins? (Spoiler: 95% of academic biologists say human life begins at concepti…,LpassesS
2766,@JoeBiden Good lord I hope not. Not sure we can take anymore of your corruption.  You are a very bad man. From grop… https://t.co/56Rkl4W6P3,tracyozzie
2767,@JoeBiden Which ones? The scientists in Sweden say something different than the one in the United States.,PersonL16
2768,RT @medit8now: @JoeBiden https://t.co/2kzuLupQ0v,JohnBuc78230978
2769,@JoeBiden https://t.co/RfZdXnHWtz,DSmykal
2770,@JoeBiden See the latest in Trump-Biden polling around the country https://t.co/LVF66btJfQ,Debb450
2771,@JoeBiden @KamalaHarris Hahaha!  Donald won’t let you in !!!!,bcicilese
2772,RT @RealRonHoward: @JoeBiden give this a look.,tish34
2773,@JoeBiden https://t.co/EOSrE73ggr,2020_gone
2774,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",realSteveJohnso
2775,RT @travers17228987: @JoeBiden n'identifie president mort déjà en comas artificiel agité par des lgbt revisionist pro.negre,travers17228987
2776,"RT @CarrieSweet2017: @JoeBiden @JoeBiden will listen to the scientists. That's one of the many, many reasons I voted early for you!",JohnBuc78230978
2777,@JoeBiden be a good socialist and funnel some of that Ukraine and China cash our way.,RKNRL11
2778,"@JoeBiden Am in Kenya, America has always been a darling but not when Trump iis at the helm, Rigging, intimidation,… https://t.co/ylhCBMprL9",JustinBaraka6
2779,"RT @Kenny_Sowellfan: @JoeBiden ""You can mute the mic of the president of the United States, but you cannot silence the voice of the America…",cvit50
2780,"@JoeBiden May you have the stats list ready for how many Trump team indictments there are, times he's denied his ow… https://t.co/n770zJ4N9O",QuinnLattig
2781,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,realSteveJohnso
2782,@JoeBiden Can't wait on those computer scientists,theredgunny
2783,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,LpassesS
2784,@JoeBiden   Please ask fatso why he paid China 17 million,mommal64
2785,RT @LolaInSF1: @JoeBiden @JoeBiden PLEASE do an ad that informs voters that Trump and the rest of the GOP want to get rid of Social Securit…,sjtravis3
2786,@JoeBiden How are you going to create 5 Million new jobs when you’re raising taxes on all the job creators?,carlricard04
2787,@JoeBiden https://t.co/EOSrE73ggr,2020_gone
2788,@JoeBiden https://t.co/zsovm5ZT30,MarieMo86104002
2789,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",Patriot_124
2790,"@JoeBiden @KamalaHarris Just a thought:  VOTING DAY should be a day off from work !! Make it easier to vote, not harder !!",KathiePloskonka
2791,@JoeBiden @KamalaHarris There will not be another year you can celebrate https://t.co/rcmx9Hs63V,God77898151
2792,@JoeBiden Beep boop boop beep for the greater good beep boop beep,LvSnipe
2793,"@JoeBiden @hautlyd Truth over lies, sorry no vote on that one.",KateRivers2009
2794,"@JoeBiden @Bulldog665 @KamalaHarris Win or lose, you won’t be in the White House  this time next year.  Your party will make sure of that.",Rusty_Nickles
2795,RT @YAFBiden: @JoeBiden Joe Biden just shaded @mercedesschlapp in the best way possible.,BettyCecilRose2
2796,RT @Liz_Wheeler: @JoeBiden When do scientists say human life begins? (Spoiler: 95% of academic biologists say human life begins at concepti…,rt3deb
2797,@JoeBiden https://t.co/Oy3RSbU0PN  this needs to be investigated please win.,jbasmajianjr
2798,@JoeBiden Only in an election year right?  The rest of the time we are just that irritating little piece of toilet paper stuck to ass.,MacLynn00
2799,@JoeBiden No; no you’re not.,ciduxion
2800,RT @JohnFromCranber: @JoeBiden Your idea of ‘coming together’ is suppressing/oppressing the political opposition and having all Americans ’…,planb_usa
2801,@JoeBiden https://t.co/QCnkdKSwtG,CBASS409
2802,"@JoeBiden The ""Politics of Personal Destruction"" strategy was instituted during the Clinton administration, and has… https://t.co/AH8d3szdwl",bhaynes291
2803,@JoeBiden Senate has full control on one issue and no control over the other. If pelosi would negotiate the stimulu… https://t.co/FIvAxs8VER,MikeMclaren23
2804,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,loser5655
2805,"@JoeBiden That’s elderly rhetoric, you continue to say nothing. So your 8 years with the Great Divider we were one America?",petrilli_joseph
2806,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,rt3deb
2807,@JoeBiden You’re going to lose loser !,jonnyski2
2808,@JoeBiden #Corruption,ATXjeeper
2809,RT @BobPersis: @JoeBiden Trump's tax records show that Trump maintains a previously unknown bank account in China.   The foreign accounts d…,Wirkdirk
2810,"@JoeBiden @KamalaHarris I have never understood “Trump is only doing what benefits him”.  Lets see, lowering taxes… https://t.co/WOHfpB9n6u",JeanneH07356392
2811,@joebiden u were working to make yourself rich instead of working for the American people!   @realDonaldTrump https://t.co/mHut7WckwE,SmarshMary
2812,@JoeBiden #BidenHarris2020 yes sir!!,BridgetREDledge
2813,@JoeBiden You should try it.,celticsdiesel
2814,RT @BrewingAle: @JoeBiden Listening to your neurologist is not a bad thing.  I can't believe that had to be said.,MIPackerFan
2815,"RT @MarkDice: @JoeBiden The (computer forensic) scientists say that the Hunter Biden emails are real, and that it *is* his laptop.",michaellemay35
2816,@JoeBiden Great !,HNkaotuli
2817,@JoeBiden You have been calling me a racist for 3 and half years!  It doesn’t  work that way. I am not a politician!  Withdraw Traitor!,PatriotDanTrum1
2818,@JoeBiden https://t.co/JYmc8lhO8y,gmcorbin958
2819,@JoeBiden joe still no word from u on the corruption of the Biden family that was totally lead and cooked up by you… https://t.co/7xFH9sMp39,JohnProk15
2820,"RT @Kenny_Sowellfan: @JoeBiden ""You can mute the mic of the president of the United States, but you cannot silence the voice of the America…",planb_usa
2821,@JoeBiden Agreed! Now stop all of the bull and vote for President Trump!,mcsteve001
2822,@JoeBiden In your dreams .,Gary_222
2823,"@JoeBiden That would be, to me, making America great again.",justjoeisgood
2824,@JoeBiden Nope can’t force me to wear a mask! I do at work because I’m paid to do it other than that it’s MY freedom not to!,ericbarber307
2825,@JoeBiden Listening to science is part of making a wise decision.  But it is not the only consideration.  I just wi… https://t.co/4Z7iKy4LTa,LoveIsWay67
2826,@JoeBiden @BarackObama Barack Obama in the middle! He is (BIRACIAL) not just black or white. https://t.co/L0JjDCsLuj,Biraciality_209
2827,@JoeBiden @KamalaHarris And we are Grateful! ☮️🌊🌊🌊🙏,MAM74368780
2828,@JoeBiden We are coming together to keep you in the basement until further notice. Zero patience for a person who’s… https://t.co/O2B3R0UfY4,terrywe42828609
2829,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,melodiea44
2830,@JoeBiden @KamalaHarris Joe “Buck” Biden has definitely served himself &amp; his family with “Here’s the Deal” with Ukraine &amp; China.,Tahoe75894807
2831,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,yasunsako313
2832,@JoeBiden I doubt it,d_fredeick
2833,@JoeBiden I like the enthusiasm Mr.President!,Person22839745
2834,@JoeBiden Looks like a lot of your friends and family will be getting new covid jobs courtesy of the taxpayers.,MlSTERNlCEGUY
2835,@JoeBiden God help us!! I can't imagine 4 more years of this dictator!! VOTE JOE...I DID!!!,NadineMurphy75
2836,"@JoeBiden there you go again, Capt. Delusional",williaminaz
2837,@JoeBiden @KamalaHarris ..... and let’s not forget Hunter,PeterGartner11
2838,@JoeBiden Listening to scientist is India is definitely a bad thing because the biggest scientist in India is Prime Minister Modi. 😂,zeeshan71
2839,@JoeBiden https://t.co/cdwcYBRYB4,scp316
2840,@JoeBiden That statement can't even be devated until you quit calling lids,LvSnipe
2841,@JoeBiden @KamalaHarris You guys will have to be invited #Trump2020,dancefan762
2842,@JoeBiden   #JoeWillLeadUs https://t.co/zB88cVsHjn,Veteran4Biden
2843,"@JoeBiden Joe, I love the sentiment, but I don't think it is possible.  We have approximately 20 million ignorant b… https://t.co/sNkHZqPgrR",GeorgeAHolland
2844,"RT @GordonPress: @JoeBiden Actions matter more than words.  - Highest approval rating from veterans EVER - Pre-COVID, lowest unemployment a…",GordonPress
2845,RT @dancerainhuang: @JoeBiden https://t.co/8IQjCFEYHU,cassiew16
2846,RT @MidwinCharles: @JoeBiden Great ad!,sandybarker1223
2847,"@JoeBiden https://t.co/OptEBT29kf  Trump has been ordained! We the people will vote, but GOD has the final say so!   Must watch!",rachon_john
2848,@JoeBiden No better way to start the day but with a @JoeBiden AD that gave me so much hope for the future of Americ… https://t.co/dVK7UBoE0Z,JEWlianna_
2849,@JoeBiden They say you're senile.,publicnotepad
2850,RT @jonlionfineart2: @JoeBiden UNITED WITH BIDEN!  2 WEEKS! https://t.co/ZBiuNICEf7,ImTheDudeManToo
2851,"@joebiden is #HidenBiden till Thursday. Then he will come out of his hole for the ""Debate"", and return to his hole… https://t.co/nkiSWOmeIe",absting1952
2852,@JoeBiden Epic add mr.president,bigrickgoblue
2853,"@JoeBiden If Biden wins.... Biden - Harris administration, number one: Biden is obviously mentally declining and Pe… https://t.co/vw6gQKKaZE",Riitzon
2854,@JoeBiden Cant wait to Vote for Joe!,RichardVassar5
2855,@JoeBiden As long as you listen to all scientists - not just those you agree with.  And also scientists from all di… https://t.co/zX9FpWCTHk,txwharfrat
2856,RT @rmayemsinger: @JoeBiden And Sam Elliot. Dreamy.,sandybarker1223
2857,"@JoeBiden Feliz día Biden ,mañana será un día fuerte para ud.que tenga suerte en su proximo debate.",AleidaBuron
2858,@JoeBiden Biden stands for violence https://t.co/jSbeJGNUXU,Jann61740076
2859,@JoeBiden and @KamalaHarris need to step down now!! https://t.co/k5vVFn4BCk,BabsWhite1959
2860,"@JoeBiden @JoeBiden  , can you activate. Direct Grants to help the Longest Running African American Grocery Store i… https://t.co/U5IbjbFErq",GipsonBusiness
2861,RT @RealRonHoward: @JoeBiden give this a look.,sandybarker1223
2862,@JoeBiden Latinos vote fueled by fear of looming Obamacare reversal https://t.co/jeptqvx1Qa,Debb450
2863,@JoeBiden What if the scientists disagree?,Magician247
2864,@JoeBiden Tell ur 24 year old tech guy we know Biden didn’t send this out,domybestnoturs
2865,@JoeBiden Maybe Joe could tweet?  Real Joe?,deplorableokee
2866,"RT @wdunlap: @JoeBiden Failed ObamaCare cost the average American family $5,000 more per year -over doubling our healthcare insurance costs…",TlfbD9USp93GWfN
2867,@JoeBiden @KamalaHarris @DrBiden I found out yesturday that Liberty County TX has cancelled my voter registration a… https://t.co/bjuoBs9AHb,berryinvestment
