,text,user
259,"@realDonaldTrump Lemme fix this for ya:  Remember, TRUMP is going to LIE HIS ASS OFF at a level never seen before-N… https://t.co/MbO47WiKTY",HelloMittyKitty
260,@realDonaldTrump https://t.co/54DwCTZcrz,wilgmil11
261,@realDonaldTrump 日常骂特朗普。,l5jghMI5udhzTOv
262,RT @davidmweissman: @realDonaldTrump https://t.co/b3xViFYcVN,Janice69224007
263,RT @NutterMutter: @realDonaldTrump #VoteOutTheImpeachedBum https://t.co/eCMrFpsqlZ,MikeBas91943751
264,"@realDonaldTrump @BreitbartNews TRUMP HAS A SECRET CHINESE BANK ACCOUNT, AND THE IRS IS GOING TO LOOK INTO IT. SOUNDS LIKE  ""CROOKED TRUMP""",lewspoodles
265,@realDonaldTrump Remember you will destroy our democracy because you don't care about ANYONE OR ANYTHING but yourse… https://t.co/8nIX6udMNL,Jo_G640518_
266,@realDonaldTrump California educated voters know you're a grifter.   Full Stop.,markdamon77
267,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",16lennyn
268,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,Kacrusty
269,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",SteveUrban16
270,"@realDonaldTrump Another lie, most of us don’t steal, errr I mean earn more than 400k a year. What do you care abou… https://t.co/slRhuUxNxQ",let_america
271,"@realDonaldTrump #TrumpIsANationalDisgrace ... much more, no less.",JesseJanic
272,@realDonaldTrump Is that the Eric Bolling who was fired from Fox for sexual assault?  Sounds like your kind of guy. https://t.co/oj4i9KjiMD,Donald_JDrumpf
273,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",Tenderkaj
274,@realDonaldTrump https://t.co/p16UswRRPE,Andrew41443080
275,"@realDonaldTrump Lying, add this to the tally. https://t.co/wL01Cux2HV",denvergrl303
276,"RT @soloyochapin: @realDonaldTrump Remember, While Hundreds of Thousands of Americans were dying of #COVID19 due to @realDonaldTrump inepti…",N8HeardWords
277,@realDonaldTrump Ya mean by airing the Biden segment and not yours? Ya think that’s gonna happen?! Sunday is going… https://t.co/VVsdSWyp7H,AnneBro44918386
278,@realDonaldTrump Remember the 🍊 toddler lies everyday,poloher32049985
279,@realDonaldTrump Not true stop lying please it's so disgusting  nobody with brain believes your lies no more stop stop it's enough.,JuanaB51384790
280,@realDonaldTrump Vote for Biden Give Trump a  hiding,PaulDow53718620
281,"@realDonaldTrump @brikeilarcnn @BreitbartNews Sir, your administration is in court right now on healthcare😐 You, Do… https://t.co/UjE68NM8fk",Penny207
282,"@realDonaldTrump Would you mind telling us how that $17million got into your Trump Intl bank account in China, in 2… https://t.co/081sNhTX2K",Erpxyz
283,@realDonaldTrump You can cry all you want on November 4th! https://t.co/7YKtkvgz2H,SherrieBabee
284,"@realDonaldTrump Actually, your tax cuts have chilled the economy because you’ve greatly limited the flow of capita… https://t.co/MvU3nxRLz4",jbhosmer
285,@realDonaldTrump I thought you said you were going to do that 4 years ago? Times up man. #VoteHimOut2020 #VoteBiden,issapowers
286,@realDonaldTrump https://t.co/lBRQUOsLVi,jacekp
287,"@realDonaldTrump Donald, It's funny that just like on https://t.co/PpNqRvVE8a your profile photo is from 10 years a… https://t.co/Un8nuGjNmP",JakeJohnson77
288,@realDonaldTrump How Come you pay taxes in China and not your own country? #CCPChina #TraitorTrump,DoggoneW
289,@realDonaldTrump What's up with that chinese bank account?? The people want to know.,BuddyGlass18
290,@realDonaldTrump Stop with the lying it’s getting old,ThomGR11
291,"RT @PissOffTrumpkin: @realDonaldTrump While Trump attacks Lesley Stahl before his 60 Minutes interview airs, a reminder that he once told h…",davorefund
292,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,digital_howell
293,RT @KpPeeps: @realDonaldTrump backs Medical Marijuana 100% BOOM!!$$ #PuertoRico  $STWC @STWC_Consulting https://t.co/tYDKFoYQol,fgbullard2
294,@realDonaldTrump You keep relying on these trash rags for your smoking gun news stories...  it’s almost like you’re… https://t.co/nb3fBNJ7k2,ChrisHestand
295,RT @HKrassenstein: @realDonaldTrump @BreitbartNews All this time you were trying to say that Hunter Biden did business in China as a privat…,chefrocky413
296,@realDonaldTrump @BreitbartNews https://t.co/YuFsclLEd6,petty_dawn
297,@realDonaldTrump @BreitbartNews Donnie’s dripping in DESPERATION! SAD. 🇷🇺🦠💰🤥 #25thAmendmentNow… https://t.co/was324KKmP,donna_adler
298,"@realDonaldTrump Indeed Biden will raise taxes &amp; where they should b. On those with income greater than $400,000, w… https://t.co/LkePAATpAG",DaveGil23362761
299,@realDonaldTrump https://t.co/i56bvXBNSc,abbeylane174
300,@realDonaldTrump #TrumpChinaBankAccount ount,TeniO98786005
301,@realDonaldTrump https://t.co/gRoQQfpXHm,kinaay
302,@realDonaldTrump Lets see it!,Amanda10512
303,"@realDonaldTrump You are going to be crushed in this election just like a grape when making whine. And yes, I inten… https://t.co/2sqnbyqkxk",Drtom11Richards
304,"@realDonaldTrump Trumpty, shut up and go away.",Ronbo2020
305,RT @HKrassenstein: @realDonaldTrump @BreitbartNews Why hadn’t Trump received any trademarks from China until after he was elected?  Why did…,KerryZukus
306,@realDonaldTrump Everyone wants to see the idiot,NcnwWoods
307,@realDonaldTrump https://t.co/rp8oQGT6BJ,RAlbersheim
308,RT @glamelegance: @realDonaldTrump Donald Trump needs to explain the secretly held bank account in China. The account did not show up on Tr…,Monarchmom2
309,@realDonaldTrump Trump maintains bank account in China.  #TrumpChinaBankAccount 👇👇👇 https://t.co/ZVvXeQ7DD3,Natsikap847
310,"RT @PatrickNova6: @realDonaldTrump An elementary school student could have easily predicted that after yesterday’s epic failure interview,…",lizard817
311,@realDonaldTrump You can say it and say it and say it. That's not going to make it true. That only people that are… https://t.co/5cq6kRkf7z,hawks_sox
312,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",KimberlyABrown1
313,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",male_taurean
314,@realDonaldTrump Not my taxes. I don’t make $400k per year.,Preshaboy
315,RT @itsJeffTiedrich: @realDonaldTrump @BreitbartNews hey bro what's all this about you having a secret Chinese bank account? no wonder you'…,joemailman
316,@realDonaldTrump No one is listening to you. You’ve managed all on your own to make yourself irrelevant.,vjvnam
317,"@realDonaldTrump If he's able to get my income to where I'm making 400k a year, raise away!",Kamprov
318,@realDonaldTrump Wake up economy is in trouble your fellow Americans are also in trouble but yet neither party can… https://t.co/cOGdiLyesu,mwoods2418
319,"@realDonaldTrump Go do some work and stop twatting all the time, you tweet.",cmarsh1123
320,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,nubasutra
321,RT @okkie48: @realDonaldTrump #VoteBidenHarrisToSaveAmerica #VoteHimOut2020 #VoteLikeYourLifeDependsOnIt https://t.co/93EIktbxXw,cheriemarie1965
322,"@realDonaldTrump @BreitbartNews Stop sharing Breitbart news, big guy. Its embarrassing for all of us.",PostScarcityPal
323,"@realDonaldTrump Fact checking is a handy thing. Go ahead, raise mine $260 since I am not one of your wealthy “frie… https://t.co/KqEKFPnSnS",Maybek8e
324,"@realDonaldTrump Nigeria is crying out for America  to run far away from Biden , they are calling on Trump to save… https://t.co/2ACFKxQkfb",IsraelNation3
325,@realDonaldTrump My broke ass pays more in taxes per month than your millionaire ass pays in a year. FOH,SeanSTX
326,@realDonaldTrump Joe Biden is a leech on the backside if humanity,KevinBu67848229
327,@realDonaldTrump VOTE BIDEN TO SAVE YOUR LIVES VIRGINIA! #BidenHarrisToSaveAmerica,LarryVSalzman
328,@realDonaldTrump Wray sat on the I-Pad during our impeachment by the House.  This guy has to be removed now.  Esper… https://t.co/ZAqJxG8mx7,RalphKaupa
329,@realDonaldTrump We heard he pooped his depends!,sierrasummers68
330,@realDonaldTrump Still voting for him,kenny_labbe
331,"@realDonaldTrump Doesn't matter, we have all voted!",Doctor___Z
332,"@realDonaldTrump Are you not ashamed that wherever you get a tribune, you are proud of the assassination of Martyr… https://t.co/rYczUdpklf",seyedebrahimi_m
333,"@realDonaldTrump @BreitbartNews Donald Trump, your words are EMPTY.   No one is listening.  Who cares?  Tax evader.",DoloresVanRyn
334,@realDonaldTrump Go to bed you baby.,janroe
335,RT @LanceUSA70: @realDonaldTrump In other words folks ... https://t.co/bYcyKM7d2r,ArturoProg5
336,@realDonaldTrump So... “One America News” “Reports claim” “Questionable” Add Rudy Giuliani and you’d have all the w… https://t.co/4P2aFq4HYN,selfstyldpundit
337,@realDonaldTrump @BreitbartNews You are a criminal and only a corrupt @GOP majority in the Senate kept you from imp… https://t.co/Ngt8nZTojX,harryolin
338,@realDonaldTrump Can you clarify the Chinese bank account thing? Who deposited the money?,VoteCheese
339,@realDonaldTrump Will you shut up man?,TrumpSuxAtThis
340,"RT @Kenny_Sowellfan: @realDonaldTrump @BreitbartNews ""You can mute the mic of the president of the United States, but you cannot silence th…",RedWave0164
341,RT @joanneintexas: @realDonaldTrump Taxes? You don’t even pay taxes.,shnklfritz
342,@realDonaldTrump You have destroyed the economy all by yourself. National debt record  high. Sad Donald.,mikaeldahlia
343,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,MStarrWI
344,@realDonaldTrump https://t.co/ZVfC0A3eCA,Amandasvote
345,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",daisyrak
346,@realDonaldTrump Agent Orange https://t.co/mdr9zIk7lS,MFT_______
347,@realDonaldTrump Most of us don't make over 400 grand a year... so you're WRONG AGAIN DONNIE,K98nights
348,@realDonaldTrump Peace Harmony Blessings 💜💙💚🌈💫 President Donald j Trump you are doing a great job. I need your help… https://t.co/RIaN140DwA,duncan_darien
349,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",chefrocky413
350,RT @kcvols4life: @realDonaldTrump @BreitbartNews https://t.co/lGz971Js1b,JMDelga82664720
351,"@realDonaldTrump @SteveKalayjian @Varneyco Coming from you, this means nothing!!",JakeJ24204574
352,RT @DaneCJorgensen: @realDonaldTrump Let's Get Serious. https://t.co/7wWFrkrnOI,17jt
353,@realDonaldTrump @BreitbartNews https://t.co/VMu3QlFMAP,EdwardTemplar
354,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",stephschor
355,@realDonaldTrump So what? You said you were immune. https://t.co/w4dFpwoGj6,radioactivecat
356,RT @HKrassenstein: @realDonaldTrump @BreitbartNews Trump must answer questions about his Chinese Bank Accounts in which he withdrew $15 mil…,SanjivMenezes
357,RT @scientificrealm: @realDonaldTrump https://t.co/7voUgDtWnr,MikeBas91943751
358,@realDonaldTrump https://t.co/nmFRjM97Ap,boys3mom
359,@realDonaldTrump is #FakeNews,BaroonV
360,@realDonaldTrump Unarmed protesters are shoot with military bullets here in nigeria last night https://t.co/yIzWnRoZD1,angelbasenig
361,@realDonaldTrump @BreitbartNews Trump must answer questions about his Chinese Bank Accounts in which he withdrew $1… https://t.co/PXXHxvAuKB,MarkJam92731126
362,RT @glamelegance: @realDonaldTrump Donald Trump needs to explain the secretly held bank account in China. The account did not show up on Tr…,Janice36905629
363,@realDonaldTrump pls talk to our president @MBuhari that man is deaf pls talk sense into his head @burnaboy @davido… https://t.co/SUaxGMcBb7,blossomberry69
364,@realDonaldTrump Why do you care about taxes?? You don’t pay any!!! 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,WyonaLendo
365,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",Mivia1
366,@realDonaldTrump Taxes are fine if they are fair. And if people pay them they support our info structures.  We cann… https://t.co/gWiQzts9jn,julesnb71
367,RT @WoodrowForCO: @realDonaldTrump $751?,Comrade_Garble
368,"@realDonaldTrump Remember, donald trump the supposed president of the United States, is continuing to ignore the de… https://t.co/3H4eaBfZae",TheirSharona1
369,@realDonaldTrump But you're POTUS now aren't you?,gravis33
370,"@realDonaldTrump @BreitbartNews Do you wake up and start tweeting bulls*it before your cofefe, or after?",PrettyKitty0917
371,@realDonaldTrump https://t.co/T3lJ6Zt9nx,beltelmel
372,@realDonaldTrump #Covita you rode the historic @BarackObama @JoeBiden #economy into a ditch.  The @realDonaldTrump… https://t.co/23qKQR1h9J,haldonahue
373,@realDonaldTrump Donald's doctors have diagnosed him with... https://t.co/eTzwiu2BqI,creature4hire
374,"@realDonaldTrump Oh stop.  He said he will raise taxes on people making over $400,000 a year. Your tweet proves you… https://t.co/XgZwksJY4l",BrenSmi00608091
375,@realDonaldTrump @BreitbartNews Together we will VOTE tRump OUT! Future President Biden will bring unity and prospe… https://t.co/5qFbE1aSK9,Maria14005459
376,"@realDonaldTrump He’s gonna raise your taxes, not mine",metalwally
377,"RT @eugenegu: @realDonaldTrump Joe Biden wants to raise taxes on those making more than $400,000 per year. That’s less than 1% of all Ameri…",shnklfritz
378,RT @LanceUSA70: @realDonaldTrump In other words folks ... https://t.co/bYcyKM7d2r,NooooBill
379,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",Remiss63
380,@realDonaldTrump Verifying ballots is the way it works in every election.  Nothing new here.   #BidenHarris2020,JamieDeRosa
381,RT @scientificrealm: @realDonaldTrump https://t.co/RVK6oYRLWj,MikeBas91943751
382,@realDonaldTrump @BreitbartNews Really? I don’t listen to Breitbart. #VoteBidenHarris,joycemeier19
383,@realDonaldTrump https://t.co/uUfRqXm4Wg,Lisa_Matassa
384,@realDonaldTrump https://t.co/55w3GUI3lL,kpuchtler
385,"@realDonaldTrump I’m good @JoeBiden is raising your taxes if you earn more than 400,000 that is if you actually fil… https://t.co/hwu448fYnL",VgpMgmt
386,@realDonaldTrump #trumpownedbychina. So how much tax did you pay in China on your hidden bank accounts?,buzzearth
387,@realDonaldTrump Trump Presidential Library! https://t.co/AU5ajQxaHP,Strike_BBQ
388,RT @pjlacasse22: @realDonaldTrump Yes there is! #TrumpVirusDeathToll220K https://t.co/oI6q0Lu3TI,paulajo89
389,@realDonaldTrump https://t.co/ayKOoq5iyH,IrishinArchbold
390,"@realDonaldTrump Dude, source is OAN. Enough said",NormalChrisO
391,@realDonaldTrump https://t.co/BIKlJ7gPFM,usedtobws
392,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,DrJMack2020
